,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Gldani,€,Дигоми,Didube,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
10,17-03-2020 08:11:01,Tbilisi,JVZTQ,partyshop,1 ecstasy red maseratti фотки видно VHQ екстази импорт с США,True,3,нет,Тбилиси,1 гр,0.0083,3706,1395,118,50,,,,,,,,,,,1 ecstasy red maseratti fotki vidno VHQ ekstazi import s SShA
11,17-03-2020 08:11:01,Tbilisi,03F3,geoshop,1 gr mdma Кристаллы очен силни импорт с европи,True,4,нет,Тбилиси,1 гр,0.0198,8895,3348,284,120,,,,,,,,,,,1 gr mdma Kristally ochen silni import s evropi
12,17-03-2020 08:11:01,Tbilisi,ABOAB,ProGrow,1G ---> ONLY BUDS,True,1,нет,Тбилиси,1 гр,0.0063,2891,1088,92,39,,,,,,,,,,,1G ---> ONLY BUDS
13,17-03-2020 08:11:01,Tbilisi,03F3,geoshop,1gr bubble hash thc 25% гашиш вишего качество HQ,True,1,нет,Тбилиси,1 гр,0.0141,6301,2372,201,85,,,,,,,,,,,1gr bubble hash thc 25% gashish vishego kachestvo HQ
14,17-03-2020 08:11:01,Tbilisi,03F3,geoshop,2 фото видно ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк,True,5,нет,Тбилиси,1 гр,0.0132,5930,2232,189,80,,,,,,,,,,,2 foto vidno ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk
15,17-03-2020 08:11:01,Tbilisi,42AF,Leningrad6,Amsterdam weed sativa 1гр,True,5,нет,Тбилиси,1 гр,0.0076,3410,1283,109,46,,,,,,,,,,,Amsterdam weed sativa 1gr
16,17-03-2020 08:11:01,Tbilisi,BP40,WakeShop,Apvp VHQ 1g 24/7,True,2,нет,Тбилиси,1 гр,0.0248,11119,4185,355,150,,,,,,,,,,,Apvp VHQ 1g 24/7
17,17-03-2020 08:11:01,Tbilisi,SDQN,YummyShop,Cocaine Pure VHQ 1g,True,5,нет,Тбилиси,1 гр,0.0284,13269,4994,423,179,,,,,,,,,,,Cocaine Pure VHQ 1g
18,17-03-2020 08:11:01,Tbilisi,V4T,COCAcoLA,MDMA 1gr лучший товар на площадке!,,2,нет,Тбилиси,1 гр,0.0182,8154,3069,260,110,True,,,,,,,,,,MDMA 1gr luchshij tovar na ploschadke!
19,17-03-2020 08:11:01,Tbilisi,BP40,WakeShop,Metadon VHQ 1 24/7,True,5,нет,Тбилиси,1 гр,0.0827,40769,15345,1300,550,,,,,,,,,,,Metadon VHQ 1 24/7
20,17-03-2020 08:11:01,Tbilisi,P285,Trippyshop,NEW SALE Cocaine HQ 1 гр.,True,2,нет,Тбилиси,1 гр,0.0316,14010,5273,447,189,,,,,,,,,,,NEW SALE Cocaine HQ 1 gr.
21,17-03-2020 08:11:01,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 1g.,True,4,нет,Тбилиси,1 гр,0.0316,14751,5552,470,199,,,,,,,,,,,VHQ BEST Cocaine 1g.
22,17-03-2020 08:11:01,Tbilisi,V4T,COCAcoLA,cocaine 1gr СУПЕР COCA!!!,,6,нет,Тбилиси,1 гр,0.0301,14825,5580,473,200,True,,,,,,,,,,cocaine 1gr SUPER COCA!!!
23,17-03-2020 08:11:01,Tbilisi,5LZ,ExtraShop,Кокаин HQ 1г.,True,2,нет,Тбилиси,1 гр,0.0309,14010,5273,447,189,,,,,,,,,,,Kokain HQ 1g.
24,17-03-2020 08:11:01,Tbilisi,1IZXK,BadboysTbl,Метадон 1гр,True,1,нет,Тбилиси,1 гр,0.1353,66714,25110,2127,900,,,,,,,,,,,Metadon 1gr
25,17-03-2020 08:11:01,Tbilisi,6UG,Good Enuff,"Мощнейшие марки 25I nbome 1 шт. Готовые клады в Грузии, от производителя!",True,3,нет,Тбилиси,1 гр,0.003,1483,558,47,20,,True,,,,,,,,,"Moschnejshie marki 25I nbome 1 sht. Gotovye klady v Gruzii, ot proizvoditelja!"
26,17-03-2020 08:11:01,Tbilisi,9VLN,AlienShop,🍃💩1g. New Hush Gorilla Glue Premium💩🍃,True,10,нет,Тбилиси,1 гр,0.0115,5115,1925,163,69,,,,,,,,,,,🍃💩1g. New Hush Gorilla Glue Premium💩🍃
27,17-03-2020 08:11:01,Tbilisi,18FB,Mr.Green Tbilis,2 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,16,нет,Тбилиси,2 гр,0.0135,6671,2511,213,90,,,,,,,,,,,2 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
28,17-03-2020 08:11:01,Tbilisi,BB6E,WEEDSH0P,2 gr GORILLA GLUE марихуана BUDS btc sale 5%,True,2,нет,Тбилиси,2 гр,0.0114,5115,1925,163,69,,,,,,,,,,,2 gr GORILLA GLUE marihuana BUDS btc sale 5%
29,17-03-2020 08:11:01,Tbilisi,LYHBG,Playboy,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!,True,3,нет,Тбилиси,2 гр,0.0601,26685,10044,851,360,,,,,,,,,,,2gr. Columbian Cocaine !!!!!!!!MEGA SALE!*****MEGA SALE!!!!!!!!!!
30,17-03-2020 08:11:01,Tbilisi,91Z98,Avocado,VHQ BEST Cocaine 2g.,True,1,нет,Тбилиси,2 гр,0.0586,28909,10881,922,390,,,,,,,,,,,VHQ BEST Cocaine 2g.
31,17-03-2020 08:11:01,Tbilisi,A3I9,Joookerrr,Божественный эифорик!!! Марки нбоооом!!! 2 штуки,True,5,нет,Тбилиси,2 гр,0.0053,2594,977,83,35,,,,,,,,,,,Bozhestvennyj eiforik!!! Marki nboooom!!! 2 shtuki
32,17-03-2020 08:11:01,Tbilisi,0WE,Khachapuri,3 gr mdma (скидка в биткоин 5%),True,1,нет,Тбилиси,3 гр,0.0443,20687,7725,660,,,,250,,,,,,,,3 gr mdma (skidka v bitkoin 5%)
33,17-03-2020 08:11:01,Tbilisi,NVOG,ProperMgzn,3x Extasy Duracell 223mg MDMA,True,5,нет,Тбилиси,3 гр,0.0175,7783,2930,248,105,,,,,,,,,,,3x Extasy Duracell 223mg MDMA
34,17-03-2020 08:12:07,Tbilisi,A3I9,Joookerrr,Божественный эйфорик!!! Марки нбоооом!!! 4 штуки,True,1,нет,Тбилиси,4 гр,0.009,4448,1674,142,60,,,,,,,,,,,Bozhestvennyj ejforik!!! Marki nboooom!!! 4 shtuki
35,17-03-2020 08:12:07,Tbilisi,C7LQ,Scandal,"5 Grm MDMA , Purity A +++",True,2,нет,Тбилиси,5 гр,0.0481,23720,8928,756,320,,,,,,,,,,,"5 Grm MDMA , Purity A +++"
36,17-03-2020 08:12:07,Tbilisi,BCF,Doitgod,5 Grm Mdma Pure Quality A +++,True,2,нет,Тбилиси,5 гр,0.0491,22238,8370,709,300,,,,,,,,,,,5 Grm Mdma Pure Quality A +++
37,17-03-2020 08:12:07,Tbilisi,0WE,Khachapuri,5 gr mdma (скидка в биткоин 5%),True,2,нет,Тбилиси,5 гр,0.0602,28134,10506,897,,,,340,,,,,,,,5 gr mdma (skidka v bitkoin 5%)
38,17-03-2020 08:12:07,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,True,7,нет,Тбилиси,5 гр,0.0292,12972,4883,414,175,,,,,,,,,,,5x Extasy Duracell 223mg MDMA.
39,17-03-2020 08:12:07,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 5g BTC SALE 5%!!,,3,нет,Тбилиси,5 гр,0.1301,58337,21957,1860,787,,,,True,,,,,,,Columbia Cocaine VHQ 5g BTC SALE 5%!!
40,17-03-2020 08:12:07,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,12,нет,Тбилиси,5 гр,0.0098,4818,1814,154,65,,,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
41,17-03-2020 08:12:07,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 5g + (0.5g hash подарок !!!!) BTC SALE 5%!!,,4,нет,Тбилиси,5.5 гр,0.0537,24091,9068,768,325,,,,True,,,,,,,MDMA from Europe!!! 5g + (0.5g hash podarok !!!!) BTC SALE 5%!!
42,17-03-2020 08:12:07,Tbilisi,P5MBO,ToppoT,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨,,2,нет,Тбилиси,10 гр,0.0604,27056,10184,863,365,,,,,True,,,,,,10pc. LSD California sunshine 200ug.✨✨🍃🍃🍃🍃✨✨
43,17-03-2020 08:12:07,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 10шт. вес таблетки 450mg,True,1,нет,Тбилиси,10 гр,0.0441,19792,7449,631,267,,,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
44,17-03-2020 08:12:07,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 10шт. Готовые клады в Грузии от производителя!,True,6,нет,Тбилиси,10 гр,0.0149,7339,2762,234,99,,True,,,,,,,,,Moschnye zhirnye marki 25i nbome 10sht. Gotovye klady v Gruzii ot proizvoditelja!
45,17-03-2020 08:12:07,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0635,29650,11160,945,400,,,,,,,,,,,gashish evro 10g
46,17-03-2020 08:12:07,Tbilisi,EIH4,San4oPan4o,MDMA from Europe!!! 10g + (1g hash подарок !!!!) BTC SALE 5%!!,,2,нет,Тбилиси,11 гр,0.105,47070,17717,1501,635,,,,True,,,,,,,MDMA from Europe!!! 10g + (1g hash podarok !!!!) BTC SALE 5%!!
47,17-03-2020 08:12:07,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G - (SALE),True,14,5,Тбилиси,0.27 гр,0.0379,16827,6333,537,227,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G - (SALE)
48,17-03-2020 08:12:07,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),True,1,3,Тбилиси,1.1 гр,0.1086,48182,18135,1536,650,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
49,17-03-2020 08:12:07,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,3,Тбилиси,3 гр,0.0985,43734,16461,1395,590,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
50,17-03-2020 08:12:07,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0661,29650,11160,945,400,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
51,17-03-2020 08:12:07,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0909,40769,15345,1300,550,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
52,17-03-2020 08:12:07,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS если платите с бтк скидка 1%,True,нет,5,Тбилиси,5 гр,0.0258,11564,4352,369,156,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS esli platite s btk skidka 1%
53,17-03-2020 08:12:07,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0329,14751,5552,470,199,,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
54,17-03-2020 08:12:07,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS если платите с бтк скидка 10% !!,True,нет,1,Тбилиси,5 гр,0.0265,11860,4464,378,160,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!
55,17-03-2020 08:12:07,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0329,14751,5552,470,199,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
56,17-03-2020 08:12:07,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,1,Тбилиси,5 гр,0.0329,14751,5552,470,199,,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
57,17-03-2020 08:12:07,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,9,Тбилиси,5 гр,0.024,10748,4046,343,145,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
58,17-03-2020 08:12:07,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0329,16234,6110,518,219,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
59,17-03-2020 08:12:07,Tbilisi,TDSHF,THC,Hybrid Gagarin. 5g.,True,нет,3,Тбилиси,5 гр,0.0349,16308,6138,520,220,,,,,,,,,,,Hybrid Gagarin. 5g.
60,17-03-2020 08:12:07,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0501,22238,8370,709,300,,,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
61,17-03-2020 08:12:07,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана если платите с бтк скидка 10% !!,True,нет,9,Тбилиси,5 гр,0.0248,11119,4185,355,150,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!
62,17-03-2020 08:12:07,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,15,Тбилиси,5 гр,0.0301,14825,5580,473,200,,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
63,17-03-2020 08:12:07,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.3853,190000,87429,6022,,,,,,,,,,,,reagent 25i nbome. 5gr
64,17-03-2020 08:12:07,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.4509,222379,83700,7091,3000,,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
65,17-03-2020 08:12:07,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.1435,63674,23966,2030,859,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
66,17-03-2020 08:12:50,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,3,Тбилиси,5 гр,0.0309,13713,5162,437,185,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
67,17-03-2020 08:12:50,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0817,36248,13643,1156,489,,,,,,,,,,,💘✨5g. MDMA ✨💘
68,17-03-2020 08:12:50,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0549,24388,9179,778,329,,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
69,17-03-2020 08:12:50,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,10,Тбилиси,5 гр,0.0301,13343,5022,425,180,,,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
70,17-03-2020 08:12:50,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.1488,66714,25110,2127,900,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
71,17-03-2020 08:12:50,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.1157,51888,19530,1655,700,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
72,17-03-2020 08:12:50,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.066,29576,11132,943,399,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
73,17-03-2020 08:12:50,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0585,25944,9765,827,350,,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
74,17-03-2020 08:12:50,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.1323,59301,22320,1891,800,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
75,17-03-2020 08:12:50,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.3679,164931,62078,5259,2225,,,,,,,,,,,Amfetamin [White] [Import] 10G
76,17-03-2020 08:12:50,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,9,Тбилиси,10 гр,0.242,107409,40427,3425,1449,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
77,17-03-2020 08:12:50,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0616,27353,10295,872,369,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
78,17-03-2020 08:12:50,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,3,Тбилиси,10 гр,0.0499,22164,8342,707,299,,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
79,17-03-2020 08:12:50,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.1,44402,16712,1416,599,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
80,17-03-2020 08:12:50,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1804,88951,33480,2836,1200,,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
81,17-03-2020 08:12:50,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.3307,148252,55800,4727,2000,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
82,17-03-2020 08:12:50,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.334,148252,55800,4727,2000,,,,,,,,,,,SUBOXIN - HQ - 100 G.
83,17-03-2020 08:12:50,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.4134,185316,69750,5909,2500,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
84,17-03-2020 08:12:50,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.2505,111189,41850,3545,1500,,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
85,17-03-2020 08:12:50,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.7606,340981,128340,10873,4600,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
86,17-03-2020 08:12:50,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,1.2401,555947,209250,17727,7500,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
87,17-03-2020 08:12:50,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,1.4054,630073,237150,20091,8500,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
88,17-03-2020 08:12:50,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0301,14825,5580,473,200,,,,,,,,,,,KURYER..500RUB.+BONUS
89,17-03-2020 08:12:50,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.0225,11119,4185,355,150,,,,,,,,,,,Rabota na marki (kur'er)
90,17-03-2020 08:12:50,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0331,14825,5580,473,200,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
91,17-03-2020 08:12:50,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0413,18532,6975,591,250,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
92,17-03-2020 08:12:50,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,2.5027,1111893,418500,35454,15000,,,,,,,,,,,Vakansija optovogo kur'era na mef
93,17-03-2020 08:14:13,Batumi,9VVG,ToWeedShop,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.248,111189,41850,3545,1500,,,,,,,,True,,,Skunk! 50 gr.
94,17-03-2020 08:14:13,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,16,Батуми,5 гр,0.0301,14825,5580,473,200,,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
95,17-03-2020 08:14:13,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.334,148252,55800,4727,2000,,,,,,,,True,,,SUBOXIN - HQ - 100 G.
96,17-03-2020 08:14:13,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.2505,111189,41850,3545,1500,,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
97,17-03-2020 08:14:13,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.015,7413,2790,236,100,,,,,,,,True,,,kur'er v Batumi
98,17-03-2020 08:14:13,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0376,18532,6975,591,250,,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
99,17-03-2020 08:14:13,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0225,11119,4185,355,150,,,,,,,,True,,,Rabota na marki (kur'er)
100,17-03-2020 08:14:13,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0376,18532,6975,591,250,,,,,,,,True,,,Ischu kur'era v Gruzii!
101,17-03-2020 08:14:14,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,2.5027,1111893,418500,35454,15000,,,,,,,,True,,,Vakansija optovogo kur'era na mef
102,17-03-2020 08:14:14,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0827,37063,13950,1182,500,,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
103,17-03-2020 08:15:53,Kutaisi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Кутаиси,10 гр,0.0227,11119,4185,355,150,,,,,,,,,,True,Rabota na marki (kur'er)
