,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
25,26-02-2020 10:00:57,Tbilisi,LYHBG,Playboy,2LSD ---- LSD ALBERT HOFFMAN 200ug,True,4,нет,Тбилиси,2 гр,0.0084,5129,1941,176,79,,,,,,,,,2LSD ---- LSD ALBERT HOFFMAN 200ug
26,26-02-2020 10:00:57,Tbilisi,NVOG,ProperMgzn,2x Extasy Duracell 223mg MDMA.,True,1,нет,Тбилиси,2 гр,0.0075,4545,1720,156,70,,,,,,,,,2x Extasy Duracell 223mg MDMA.
27,26-02-2020 10:00:57,Tbilisi,5JG6,BenderMan,"Cocaine, 2 g",True,1,нет,Тбилиси,2 гр,0.0427,25969,9828,891,400,,,,,,,,,"Cocaine, 2 g"
28,26-02-2020 10:00:57,Tbilisi,EIH4,San4oPan4o,Columbia Cocaine VHQ 2.0g BTC SALE 5%,True,3,нет,Тбилиси,2 гр,0.0361,22398,8477,768,345,True,,,,,,,,Columbia Cocaine VHQ 2.0g BTC SALE 5%
29,26-02-2020 10:00:57,Tbilisi,5JG6,BenderMan,Ketamine 2 g,True,4,нет,Тбилиси,2 гр,0.0192,11686,4423,401,180,,,,,,,,,Ketamine 2 g
30,26-02-2020 10:00:57,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 2 pieces",True,6,нет,Тбилиси,2 гр,0.0075,4545,1720,156,70,,,,,,,,,"LSD - 250 ug, 2 pieces"
31,26-02-2020 10:00:57,Tbilisi,5J3H,coketbs,Кокаин КОЛУМБИА 2g,,3,нет,Тбилиси,2 гр,0.0369,22658,8575,777,349,,,True,,,,,,Kokain KOLUMBIA 2g
32,26-02-2020 10:01:31,Tbilisi,03F3,geoshop,3gr bubble hash thc 25% гашиш вишего качество HQ,True,1,нет,Тбилиси,3 гр,0.026,15906,6020,546,245,,,,,,,,,3gr bubble hash thc 25% gashish vishego kachestvo HQ
33,26-02-2020 10:01:31,Tbilisi,NVOG,ProperMgzn,3x Extasy Duracell 223mg MDMA,True,4,нет,Тбилиси,3 гр,0.0113,6817,2580,234,105,,,,,,,,,3x Extasy Duracell 223mg MDMA
34,26-02-2020 10:01:31,Tbilisi,X4ZM,ZYX,NEW ! Easy Bud ! 3g,True,5,нет,Тбилиси,3 гр,0.0085,5194,1966,178,80,,,,,,,,,NEW ! Easy Bud ! 3g
35,26-02-2020 10:01:31,Tbilisi,WLV7F,AGsgrowgro,metadon sirop 4ml,True,2,нет,Тбилиси,4 гр,0.0071,4350,1646,149,67,,,,,,,,,metadon sirop 4ml
36,26-02-2020 10:01:31,Tbilisi,LYHBG,Playboy,!!!NEW!!! 5G Jack Herer !!!NEW!!!,True,3,нет,Тбилиси,5 гр,0.0166,10063,3808,345,155,,,,,,,,,!!!NEW!!! 5G Jack Herer !!!NEW!!!
37,26-02-2020 10:01:31,Tbilisi,0WE,Khachapuri,"5 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,5 гр,0.0183,11626,4401,399,,,165,,,,,,,"5 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
38,26-02-2020 10:01:31,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 5 pieces",True,2,нет,Тбилиси,5 гр,0.0161,9738,3686,334,150,,,,,,,,,"LSD - 250 ug, 5 pieces"
39,26-02-2020 10:01:31,Tbilisi,LYHBG,Playboy,NEW !!! 5G OG KusH !!! NEW,True,1,нет,Тбилиси,5 гр,0.0171,10322,3907,354,159,,,,,,,,,NEW !!! 5G OG KusH !!! NEW
40,26-02-2020 10:01:31,Tbilisi,LYHBG,Playboy,NEW !!! 5G White Widow !!! NEW,True,1,нет,Тбилиси,5 гр,0.0165,9998,3784,343,154,,,,,,,,,NEW !!! 5G White Widow !!! NEW
41,26-02-2020 10:01:31,Tbilisi,6UG,Good Enuff,Мощные жирные марки 25i nbome 5шт. Готовые клады в Грузии от производителя!,True,2,нет,Тбилиси,5 гр,0.0063,4220,1597,145,65,,,,,,,,,Moschnye zhirnye marki 25i nbome 5sht. Gotovye klady v Gruzii ot proizvoditelja!
42,26-02-2020 10:01:31,Tbilisi,SM7B,SWEETWEED,гашиш евро 5г,True,1,нет,Тбилиси,5 гр,0.0214,13633,5160,468,210,,,,,,,,,gashish evro 5g
43,26-02-2020 10:01:31,Tbilisi,0WE,Khachapuri,🍃 5гр ГАШИШ 🍃,True,3,нет,Тбилиси,5 гр,0.0275,17529,6634,601,270,,,,,,,,,🍃 5gr GAShISh 🍃
44,26-02-2020 10:01:31,Tbilisi,0WE,Khachapuri,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,10 гр,0.0332,21138,8001,725,,,300,,,,,,,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
45,26-02-2020 10:01:31,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 10шт. вес таблетки 450mg,True,11,нет,Тбилиси,10 гр,0.0284,17334,6560,595,267,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
46,26-02-2020 10:01:31,Tbilisi,5JG6,BenderMan,"LSD - 250 ug, 10 pieces",True,2,нет,Тбилиси,10 гр,0.0322,19476,7371,668,300,,,,,,,,,"LSD - 250 ug, 10 pieces"
47,26-02-2020 10:01:31,Tbilisi,0V3X,arinaneb,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road",True,2,нет,Тбилиси,10 гр,0.0245,15581,5897,534,240,,,,,,,,,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road"
48,26-02-2020 10:01:31,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0408,25969,9828,891,400,,,,,,,,,gashish evro 10g
49,26-02-2020 10:01:31,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (10шт)",True,12,нет,Тбилиси,10 гр,0.0092,6168,2334,212,95,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
50,26-02-2020 10:01:31,Tbilisi,0V3X,arinaneb,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road",True,3,нет,Тбилиси,20 гр,0.0459,29215,11057,1002,450,,,,,,,,,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road"
51,26-02-2020 10:01:31,Tbilisi,SM7B,SWEETWEED,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0792,50444,19091,1730,777,,,,,,,,,Gashish Evro 20gr
52,26-02-2020 10:01:31,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.17 G,True,2,4,Тбилиси,0.17 гр,0.0161,9738,3686,334,150,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.17 G
53,26-02-2020 10:01:31,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,1,5,Тбилиси,0.27 гр,0.0244,14737,5577,505,227,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
54,26-02-2020 10:01:31,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0322,19476,7371,668,300,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
55,26-02-2020 10:01:31,Tbilisi,Y6FO,Opiate,Methadone HQ in city 0.7g,True,нет,1,Тбилиси,0.7 гр,0.0298,18178,6880,624,280,,,,,,,,,Methadone HQ in city 0.7g
56,26-02-2020 10:01:31,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0644,38953,14742,1336,600,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
57,26-02-2020 10:01:31,Tbilisi,SF03,CRAZYFROG,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0177,10842,4103,372,167,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
58,26-02-2020 10:01:31,Tbilisi,SF03,CRAZYFROG,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,4,Тбилиси,2 гр,0.0171,11626,4401,399,,,165,,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
59,26-02-2020 10:01:31,Tbilisi,OX85,amnesia420,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%,True,нет,1,Тбилиси,3 гр,0.0106,7141,2703,245,110,,,,,,,,,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%
60,26-02-2020 10:01:31,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,5,Тбилиси,3 гр,0.0633,38304,14496,1314,590,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
61,26-02-2020 10:01:31,Tbilisi,9VLN,AlienShop,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,5,Тбилиси,3 гр,0.0183,12270,4644,421,189,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
62,26-02-2020 10:01:31,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0425,25969,9828,891,400,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
63,26-02-2020 10:01:31,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0584,35707,13514,1225,550,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
64,26-02-2020 10:01:31,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0255,15581,5897,534,240,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
65,26-02-2020 10:01:31,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0266,16230,6143,557,250,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
66,26-02-2020 10:02:49,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0265,16230,6143,557,250,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
67,26-02-2020 10:02:49,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0265,16230,6143,557,250,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
68,26-02-2020 10:02:49,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0211,12919,4889,443,199,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
69,26-02-2020 10:02:49,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0265,16230,6143,557,250,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
70,26-02-2020 10:02:49,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0211,14218,5381,488,219,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
71,26-02-2020 10:02:49,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,5 гр,0.0201,13569,5135,465,209,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
72,26-02-2020 10:02:49,Tbilisi,V4QM9,PotHero420,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0201,13569,5135,465,209,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
73,26-02-2020 10:02:49,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0265,16230,6143,557,250,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
74,26-02-2020 10:02:49,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,18,Тбилиси,5 гр,0.0192,12984,4914,445,200,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
75,26-02-2020 10:02:49,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2816,190000,87429,6506,,,,,,,,,,reagent 25i nbome. 5gr
76,26-02-2020 10:02:49,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2887,194764,73710,6680,3000,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
77,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,5,Тбилиси,5 гр,0.0918,55767,21106,1913,859,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
78,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,10,Тбилиси,5 гр,0.0198,12010,4545,412,185,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
79,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0523,31747,12015,1089,489,,,,,,,,,💘✨5g. MDMA ✨💘
80,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0352,21359,8084,733,329,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
81,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,5,Тбилиси,5 гр,0.0192,11686,4423,401,180,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
82,26-02-2020 10:02:49,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0953,58429,22113,2004,900,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
83,26-02-2020 10:02:49,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0741,45445,17199,1559,700,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
84,26-02-2020 10:02:49,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0422,25904,9803,889,399,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
85,26-02-2020 10:02:49,Tbilisi,7B8EQ,w1ld1nd1an,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,2,Тбилиси,10 гр,0.2406,162303,61425,5567,2500,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
86,26-02-2020 10:02:49,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0374,22722,8600,779,350,,,,,,,,,10x Extasy Duracell 223mg MDMA.
87,26-02-2020 10:02:49,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0847,51937,19656,1781,800,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
88,26-02-2020 10:02:49,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0384,25904,9803,889,399,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
89,26-02-2020 10:02:49,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2355,144450,54668,4955,2225,,,,,,,,,Amfetamin [White] [Import] 10G
90,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1549,94071,35602,3227,1449,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
91,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0394,23956,9066,822,369,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
92,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,5,Тбилиси,10 гр,0.032,19411,7346,666,299,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
93,26-02-2020 10:02:49,Tbilisi,7B8EQ,w1ld1nd1an,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.3175,214240,81081,7348,3300,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
94,26-02-2020 10:02:49,Tbilisi,NVOG,ProperMgzn,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0748,45445,17199,1559,700,,,,,,,,,20x Extasy Duracell 223mg MDMA.
95,26-02-2020 10:02:49,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,10,Тбилиси,20 гр,0.064,38888,14717,1334,599,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
96,26-02-2020 10:02:49,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0711,45445,17199,1559,700,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
97,26-02-2020 10:02:49,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1155,77906,29484,2672,1200,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
98,26-02-2020 10:02:49,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1015,64856,24545,2225,999,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
99,26-02-2020 10:02:49,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.1006,61675,23342,2115,950,,,,,,,,,Hybrid Skunk! 50 gr
100,26-02-2020 10:02:49,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2117,129843,49140,4454,2000,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
101,26-02-2020 10:04:01,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1905,116858,44226,4008,1800,,,,,,,,,Hybrid Skunk! 100 gr
102,26-02-2020 10:04:01,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2646,162303,61425,5567,2500,,,,,,,,,Marihuana [Shishki] [Gali] 100G
