,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Дигоми,Saburtalo,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
48,17-02-2020 16:51:54,Tbilisi,5J3H,coketbs,Кокаин КОЛУМБИА 2g,,3,нет,Тбилиси,2 гр,0.0351,22095,8575,767,349,,,True,,,,,,Kokain KOLUMBIA 2g
49,17-02-2020 16:51:54,Tbilisi,LYHBG,Playboy,3 Ecstasy >TEKASHI 69< !!! L I M I T E D !!!,True,2,нет,Тбилиси,3 гр,0.0111,6901,2678,240,109,,,,,,,,,3 Ecstasy >TEKASHI 69< !!! L I M I T E D !!!
50,17-02-2020 16:51:54,Tbilisi,18FB,Mr.Green Tbilis,3 G Hybrid Marijuana Buds За BТС 10% СКИДКА,True,5,нет,Тбилиси,3 гр,0.0114,7914,3071,275,125,,,,,,,,,3 G Hybrid Marijuana Buds Za BTS 10% SKIDKA
51,17-02-2020 16:51:54,Tbilisi,OX85,amnesia420,3g AFGHANI Indica THC 18% / BTC -10% sale,True,2,нет,Тбилиси,3 гр,0.01,6964,2703,242,110,,,,,,,,,3g AFGHANI Indica THC 18% / BTC -10% sale
52,17-02-2020 16:51:54,Tbilisi,03F3,geoshop,3gr bubble hash thc 25% гашиш вишего качество HQ,True,1,нет,Тбилиси,3 гр,0.0246,15511,6020,539,245,,,,,,,,,3gr bubble hash thc 25% gashish vishego kachestvo HQ
53,17-02-2020 16:51:54,Tbilisi,NVOG,ProperMgzn,3x Extasy Duracell 223mg MDMA,True,3,нет,Тбилиси,3 гр,0.0107,6647,2580,231,105,,,,,,,,,3x Extasy Duracell 223mg MDMA
54,17-02-2020 16:51:54,Tbilisi,72B,CHINATOWN,NZT-52 mind storm limited 3г мука,True,1,нет,Тбилиси,3 гр,0.0283,19626,7617,682,310,,,,,,,,,NZT-52 mind storm limited 3g muka
55,17-02-2020 16:51:54,Tbilisi,LYHBG,Playboy,!!!NEW!!! 5G Critical KusH !!!NEW!!!,True,3,нет,Тбилиси,5 гр,0.0161,10066,3907,350,159,,,,,,,,,!!!NEW!!! 5G Critical KusH !!!NEW!!!
56,17-02-2020 16:51:54,Tbilisi,LYHBG,Playboy,!!!NEW!!! 5G Jack Herer !!!NEW!!!,True,4,нет,Тбилиси,5 гр,0.0157,9813,3808,341,155,,,,,,,,,!!!NEW!!! 5G Jack Herer !!!NEW!!!
57,17-02-2020 16:51:54,Tbilisi,NVOG,ProperMgzn,5x Extasy Duracell 223mg MDMA.,True,4,нет,Тбилиси,5 гр,0.0178,11079,4300,385,175,,,,,,,,,5x Extasy Duracell 223mg MDMA.
58,17-02-2020 16:51:54,Tbilisi,5LZ,ExtraShop,5шт Ecstazy 280мг MDMA (Gray Duracell),True,5,нет,Тбилиси,5 гр,0.0149,9496,3686,330,150,,,,,,,,,5sht Ecstazy 280mg MDMA (Gray Duracell)
59,17-02-2020 16:51:54,Tbilisi,5HOGC,NewHybrid,Hybrid Weed VHQ (5г) BТС 10% СКИДКА,True,1,нет,Тбилиси,5 гр,0.0155,10762,4177,374,170,,,,,,,,,Hybrid Weed VHQ (5g) BTS 10% SKIDKA
60,17-02-2020 16:51:54,Tbilisi,LYHBG,Playboy,NEW !!! 5G OG KusH !!! NEW,True,3,нет,Тбилиси,5 гр,0.0161,10066,3907,350,159,,,,,,,,,NEW !!! 5G OG KusH !!! NEW
61,17-02-2020 16:51:54,Tbilisi,SM7B,SWEETWEED,гашиш евро 5г,True,2,нет,Тбилиси,5 гр,0.0202,13295,5160,462,210,,,,,,,,,gashish evro 5g
62,17-02-2020 16:51:54,Tbilisi,SM7B,SWEETWEED,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.0386,25323,9828,879,400,,,,,,,,,gashish evro 10g
63,17-02-2020 16:51:54,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (10шт)",True,15,нет,Тбилиси,10 гр,0.0087,6014,2334,209,95,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
64,17-02-2020 16:51:54,Tbilisi,V8EPD,GREENWEED,шишки 11гр. (наркуш феминиз),True,2,нет,Тбилиси,11 гр,0.01,6331,2457,220,100,,,,,,,,,shishki 11gr. (narkush feminiz)
65,17-02-2020 16:51:54,Tbilisi,ITJ,seazon,weed leaves 13gr +,True,1,нет,Тбилиси,13 гр,0.0053,3672,1425,128,58,,,,,,,,,weed leaves 13gr +
66,17-02-2020 16:51:54,Tbilisi,ITJ,seazon,georgian weed 15 gr salee !!!,True,1,нет,Тбилиси,15 гр,0.0153,10573,4103,367,167,,,,,,,,,georgian weed 15 gr salee !!!
67,17-02-2020 16:52:42,Tbilisi,ITJ,seazon,georgian weed 15 gr salee !!!,True,1,нет,Тбилиси,15 гр,0.0152,10573,4103,367,167,,,,,,,,,georgian weed 15 gr salee !!!
68,17-02-2020 16:52:42,Tbilisi,SM7B,SWEETWEED,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0748,49191,19091,1708,777,,,,,,,,,Gashish Evro 20gr
69,17-02-2020 16:52:42,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,3,5,Тбилиси,0.27 гр,0.023,14371,5577,499,227,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
70,17-02-2020 16:52:42,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,3,5,Тбилиси,0.35 гр,0.0303,18929,7346,657,299,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
71,17-02-2020 16:52:42,Tbilisi,NLKH,STARS,"H i B R i D 0.5г. Три вадном ----> amnezia , tutanhamon, jackherer )",True,нет,2,Тбилиси,0.5 гр,0.0045,2849,1106,99,45,,,,,,,,,"H i B R i D 0.5g. Tri vadnom ----> amnezia , tutanhamon, jackherer )"
72,17-02-2020 16:52:42,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0608,37985,14742,1319,600,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
73,17-02-2020 16:52:42,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,10,Тбилиси,4 гр,0.0401,25323,9828,879,400,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
74,17-02-2020 16:52:42,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0241,15194,5897,528,240,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
75,17-02-2020 16:52:42,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0251,15827,6143,550,250,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
76,17-02-2020 16:52:42,Tbilisi,7B8EQ,w1ld1nd1an,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,9,Тбилиси,5 гр,0.1369,94963,36855,3298,1500,,,,,,,,,"5g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
77,17-02-2020 16:52:42,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0251,15827,6143,550,250,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
78,17-02-2020 16:52:42,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0251,15827,6143,550,250,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
79,17-02-2020 16:52:42,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.02,12598,4889,438,199,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
80,17-02-2020 16:52:42,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0251,15827,6143,550,250,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
81,17-02-2020 16:52:42,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.02,13865,5381,482,219,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
82,17-02-2020 16:52:42,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,5 гр,0.0191,13231,5135,460,209,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
83,17-02-2020 16:52:42,Tbilisi,V4QM9,PotHero420,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0191,13231,5135,460,209,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
84,17-02-2020 16:52:42,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0251,15827,6143,550,250,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
85,17-02-2020 16:52:42,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,19,Тбилиси,5 гр,0.0182,12662,4914,440,200,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
86,17-02-2020 16:52:42,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2018,140000,64421,4851,,,,,,,,,,reagent 25i nbome. 5gr
87,17-02-2020 16:52:42,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2737,189926,73710,6596,3000,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
88,17-02-2020 16:52:42,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,1,Тбилиси,5 гр,0.0496,30958,12015,1075,489,,,,,,,,,💘✨5g. MDMA ✨💘
89,17-02-2020 16:52:42,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0824,52000,23928,1802,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
90,17-02-2020 16:52:42,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.04,25260,9803,877,399,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
91,17-02-2020 16:52:42,Tbilisi,7B8EQ,w1ld1nd1an,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,4,Тбилиси,10 гр,0.1825,126617,49140,4397,2000,,,,,,,,,"10g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
92,17-02-2020 16:52:42,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0803,50647,19656,1759,800,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
93,17-02-2020 16:52:42,Tbilisi,V4QM9,PotHero420,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0364,25260,9803,877,399,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
94,17-02-2020 16:52:42,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2233,140861,54668,4892,2225,,,,,,,,,Amfetamin [White] [Import] 10G
95,17-02-2020 16:52:42,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,1,Тбилиси,10 гр,0.0303,18929,7346,657,299,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
96,17-02-2020 16:52:42,Tbilisi,NVOG,ProperMgzn,15x Extasy Duracell 223mg MDMA.,True,нет,10,Тбилиси,15 гр,0.0456,28489,11057,989,450,,,,,,,,,15x Extasy Duracell 223mg MDMA.
97,17-02-2020 16:52:42,Tbilisi,7B8EQ,w1ld1nd1an,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)",True,нет,8,Тбилиси,20 гр,0.3011,208918,81081,7255,3300,,,,,,,,,"20g Crystal Methadone ( New batch, incredibly strong, be careful with dosage)"
98,17-02-2020 16:52:42,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0578,37985,14742,1319,600,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
99,17-02-2020 16:53:28,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0579,37985,14742,1319,600,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
100,17-02-2020 16:53:28,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1098,75970,29484,2638,1200,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
101,17-02-2020 16:53:28,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.0869,56978,22113,1979,900,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
102,17-02-2020 16:53:28,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.0956,60143,23342,2089,950,,,,,,,,,Hybrid Skunk! 50 gr
103,17-02-2020 16:53:28,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2012,126617,49140,4397,2000,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
104,17-02-2020 16:53:28,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1811,113955,44226,3957,1800,,,,,,,,,Hybrid Skunk! 100 gr
105,17-02-2020 16:53:28,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2515,158271,61425,5497,2500,,,,,,,,,Marihuana [Shishki] [Gali] 100G
106,17-02-2020 16:53:28,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (100шт)",True,нет,2,Тбилиси,100 гр,0.0393,27223,10565,945,430,,,,,,,,,"marki 25i-nbome 2,5mg (100sht)"
