,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Gldani,€,Дигоми,Tbilisis Zgva,Didube,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
47,15-03-2020 01:29:07,Tbilisi,Y6FO,Opiate,Methadone HQ in city 0.75g,True,нет,1,Тбилиси,0.75 гр,0.0625,27080,9949,866,370,,,,,,,,,,,,Methadone HQ in city 0.75g
48,15-03-2020 01:29:07,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1.1 G (SALE),True,нет,3,Тбилиси,1.1 гр,0.1194,51232,18823,1638,700,,,,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.1 G (SALE)
49,15-03-2020 01:29:07,Tbilisi,Y6FO,Opiate,Methadone HQ in city 1.4g,True,нет,1,Тбилиси,1.4 гр,0.1183,51232,18823,1638,700,,,,,,,,,,,,Methadone HQ in city 1.4g
50,15-03-2020 01:29:07,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,3,Тбилиси,3 гр,0.1007,43181,15865,1381,590,,,,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
51,15-03-2020 01:29:07,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,7,Тбилиси,4 гр,0.0676,29275,10756,936,400,,,,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
52,15-03-2020 01:29:07,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0929,40254,14790,1287,550,,,,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
53,15-03-2020 01:29:07,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS если платите с бтк скидка 1%,True,нет,6,Тбилиси,5 гр,0.0264,11417,4195,365,156,,,,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS esli platite s btk skidka 1%
54,15-03-2020 01:29:07,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0336,14564,5351,466,199,,,,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
55,15-03-2020 01:29:07,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.027,11710,4302,374,160,,,,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS esli platite s btk skidka 10% !!
56,15-03-2020 01:29:07,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0336,14564,5351,466,199,,,,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
57,15-03-2020 01:29:07,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,1,Тбилиси,5 гр,0.0336,14564,5351,466,199,,,,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
58,15-03-2020 01:29:07,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,9,Тбилиси,5 гр,0.0245,10612,3899,339,145,,,,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
59,15-03-2020 01:29:07,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0336,16028,5889,513,219,,,,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
60,15-03-2020 01:29:07,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0512,21956,8067,702,300,,,,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
61,15-03-2020 01:29:07,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана если платите с бтк скидка 10% !!,True,нет,9,Тбилиси,5 гр,0.0253,10978,4034,351,150,,,,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana esli platite s btk skidka 10% !!
62,15-03-2020 01:29:07,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,15,Тбилиси,5 гр,0.0307,14638,5378,468,200,,,,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
63,15-03-2020 01:29:07,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.3987,190000,87429,6072,,,,,,,,,,,,,reagent 25i nbome. 5gr
64,15-03-2020 01:29:07,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.4608,219565,80670,7021,3000,,,,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
65,15-03-2020 01:29:07,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,3,Тбилиси,5 гр,0.1466,62869,23099,2010,859,,,,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
66,15-03-2020 01:29:07,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,3,Тбилиси,5 гр,0.0316,13540,4975,433,185,,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
67,15-03-2020 01:29:54,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,3,Тбилиси,5 гр,0.0316,13540,4975,433,185,,,,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
68,15-03-2020 01:29:54,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0834,35789,13149,1144,489,,,,,,,,,,,,💘✨5g. MDMA ✨💘
69,15-03-2020 01:29:54,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0561,24079,8847,770,329,,,,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
70,15-03-2020 01:29:54,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.1521,65869,24201,2106,900,,,,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
71,15-03-2020 01:29:54,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.1183,51232,18823,1638,700,,,,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
72,15-03-2020 01:29:54,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0674,29202,10729,934,399,,,,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
73,15-03-2020 01:29:54,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0597,25616,9412,819,350,,,,,,,,,,,,10x Extasy Duracell 223mg MDMA.
74,15-03-2020 01:29:54,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.1352,58551,21512,1872,800,,,,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
75,15-03-2020 01:29:54,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.3759,162844,59830,5207,2225,,,,,,,,,,,,Amfetamin [White] [Import] 10G
76,15-03-2020 01:29:54,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,9,Тбилиси,10 гр,0.2473,106050,38964,3391,1449,,,,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
77,15-03-2020 01:29:54,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.063,27006,9922,864,369,,,,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
78,15-03-2020 01:29:54,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,3,Тбилиси,10 гр,0.051,21883,8040,700,299,,,,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
79,15-03-2020 01:29:54,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.1022,43840,16107,1402,599,,,,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
80,15-03-2020 01:29:54,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1843,87826,32268,2808,1200,,,,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
81,15-03-2020 01:29:54,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.3379,146376,53780,4680,2000,,,,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
82,15-03-2020 01:29:54,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,1,Тбилиси,100 гр,0.3413,146376,53780,4680,2000,,,,,,,,,,,,SUBOXIN - HQ - 100 G.
83,15-03-2020 01:29:54,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.4224,182971,67225,5851,2500,,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
84,15-03-2020 01:29:54,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.256,109782,40335,3510,1500,,,,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
85,15-03-2020 01:29:54,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.7772,336666,123694,10765,4600,,,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
86,15-03-2020 01:29:54,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,1.2671,548912,201675,17552,7500,,,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
87,15-03-2020 01:29:54,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,1.4361,622100,228565,19892,8500,,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
88,15-03-2020 01:29:54,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0307,14638,5378,468,200,,,,,,,,,,,,KURYER..500RUB.+BONUS
89,15-03-2020 01:29:54,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,1,нет,Тбилиси,10 гр,0.023,10978,4034,351,150,,,,,,,,,,,,Rabota na marki (kur'er)
90,15-03-2020 01:29:54,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0338,14638,5378,468,200,,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
91,15-03-2020 01:29:54,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0422,18297,6723,585,250,,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
92,15-03-2020 01:29:54,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,2.5573,1097823,403350,35103,15000,,,,,,,,,,,,Vakansija optovogo kur'era na mef
93,15-03-2020 01:31:54,Batumi,9VVG,ToWeedShop,Skunk! 50 gr.,,1,нет,Батуми,50 гр,0.252,109782,40335,3510,1500,,,,,,,,,True,,,Skunk! 50 gr.
94,15-03-2020 01:31:54,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,16,Батуми,5 гр,0.0306,14638,5378,468,200,,,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
95,15-03-2020 01:31:54,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3394,146376,53780,4680,2000,,,,,,,,,True,,,SUBOXIN - HQ - 100 G.
96,15-03-2020 01:31:54,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.2546,109782,40335,3510,1500,,,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
97,15-03-2020 01:31:54,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0153,7319,2689,234,100,,,,,,,,,True,,,kur'er v Batumi
98,15-03-2020 01:31:54,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0382,18297,6723,585,250,,,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
99,15-03-2020 01:31:54,Batumi,A3I9,Joookerrr,Работа на марки (курьер),,1,нет,Батуми,10 гр,0.0229,10978,4034,351,150,,,,,,,,,True,,,Rabota na marki (kur'er)
100,15-03-2020 01:31:54,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0382,18297,6723,585,250,,,,,,,,,True,,,Ischu kur'era v Gruzii!
101,15-03-2020 01:31:54,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,2.5433,1097823,403350,35103,15000,,,,,,,,,True,,,Vakansija optovogo kur'era na mef
102,15-03-2020 01:31:54,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.084,36594,13445,1170,500,,,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
